,mode,dest_type,region,duration,suburb
0,driving,doctor,Tauranga,1.3860369609856262,Omanu Beach
0,driving,primary_school,Tauranga,1.2125256673511293,Omanu Beach
0,driving,greenspace,Tauranga,0.03490759753593429,Omanu Beach
0,driving,all,Tauranga,1.728952772073922,Omanu Beach
0,driving,supermarket,Tauranga,2.774428274428274,Arataki North
0,driving,ece,Tauranga,1.920997920997921,Arataki North
0,driving,pharmacy,Tauranga,2.3794178794178795,Arataki North
0,driving,doctor,Tauranga,2.100831600831601,Arataki North
0,driving,primary_school,Tauranga,2.550935550935551,Arataki North
0,driving,greenspace,Tauranga,0.2494802494802495,Arataki North
0,driving,all,Tauranga,3.0945945945945947,Arataki North
0,driving,supermarket,Tauranga,7.427184466019417,Matapihi
0,driving,ece,Tauranga,2.0097087378640777,Matapihi
0,driving,pharmacy,Tauranga,7.352750809061488,Matapihi
0,driving,doctor,Tauranga,5.799352750809062,Matapihi
0,driving,primary_school,Tauranga,2.2135922330097086,Matapihi
0,driving,greenspace,Tauranga,8.576051779935275,Matapihi
0,driving,all,Tauranga,10.359223300970873,Matapihi
0,driving,supermarket,Tauranga,2.1786833855799372,Arataki South
0,driving,ece,Tauranga,0.43051201671891326,Arataki South
0,driving,pharmacy,Tauranga,0.831765935214211,Arataki South
0,driving,doctor,Tauranga,0.6698014629049112,Arataki South
0,driving,primary_school,Tauranga,1.128526645768025,Arataki South
0,driving,greenspace,Tauranga,0.17345872518286312,Arataki South
0,driving,all,Tauranga,2.239289446185998,Arataki South
0,driving,supermarket,Tauranga,2.869244935543278,Te Maunga North
0,driving,ece,Tauranga,0.6160220994475138,Te Maunga North
0,driving,pharmacy,Tauranga,1.132596685082873,Te Maunga North
0,driving,doctor,Tauranga,1.132596685082873,Te Maunga North
0,driving,primary_school,Tauranga,0.9088397790055248,Te Maunga North
0,driving,greenspace,Tauranga,0.35543278084714547,Te Maunga North
0,driving,all,Tauranga,2.951197053406998,Te Maunga North
0,driving,supermarket,Tauranga,3.689655172413793,Tauriko
0,driving,ece,Tauranga,1.3793103448275863,Tauriko
0,driving,pharmacy,Tauranga,4.379310344827586,Tauriko
0,driving,doctor,Tauranga,5.068965517241379,Tauriko
0,driving,primary_school,Tauranga,1.3793103448275863,Tauriko
0,driving,greenspace,Tauranga,3.3793103448275863,Tauriko
0,driving,all,Tauranga,5.068965517241379,Tauriko
0,driving,supermarket,Tauranga,2.626970227670753,Bethlehem North
0,driving,ece,Tauranga,1.394045534150613,Bethlehem North
0,driving,pharmacy,Tauranga,2.539404553415061,Bethlehem North
0,driving,doctor,Tauranga,1.979859894921191,Bethlehem North
0,driving,primary_school,Tauranga,1.8012259194395797,Bethlehem North
0,driving,greenspace,Tauranga,1.4334500875656742,Bethlehem North
0,driving,all,Tauranga,3.0201401050788093,Bethlehem North
0,driving,supermarket,Tauranga,5.163434903047092,Bethlehem South
0,driving,ece,Tauranga,2.4293628808864267,Bethlehem South
0,driving,pharmacy,Tauranga,4.698060941828255,Bethlehem South
0,driving,doctor,Tauranga,4.282548476454294,Bethlehem South
0,driving,primary_school,Tauranga,2.889196675900277,Bethlehem South
0,driving,greenspace,Tauranga,3.21606648199446,Bethlehem South
0,driving,all,Tauranga,5.54016620498615,Bethlehem South
0,driving,supermarket,Tauranga,1.7877280265339968,Greerton North
0,driving,ece,Tauranga,0.714759535655058,Greerton North
0,driving,pharmacy,Tauranga,1.2404643449419568,Greerton North
0,driving,doctor,Tauranga,1.2537313432835822,Greerton North
0,driving,primary_school,Tauranga,1.2769485903814262,Greerton North
0,driving,greenspace,Tauranga,0.296849087893864,Greerton North
0,driving,all,Tauranga,1.929519071310116,Greerton North
0,driving,supermarket,Tauranga,2.06551724137931,Pyes Pa West
0,driving,ece,Tauranga,1.7793103448275862,Pyes Pa West
0,driving,pharmacy,Tauranga,3.1836206896551724,Pyes Pa West
0,driving,doctor,Tauranga,5.435344827586207,Pyes Pa West
0,driving,primary_school,Tauranga,2.9663793103448275,Pyes Pa West
0,driving,greenspace,Tauranga,0.21465517241379312,Pyes Pa West
0,driving,all,Tauranga,5.435344827586207,Pyes Pa West
0,driving,supermarket,Tauranga,3.3073561544064094,Bethlehem Central
0,driving,ece,Tauranga,1.541879096868172,Bethlehem Central
0,driving,pharmacy,Tauranga,3.3073561544064094,Bethlehem Central
0,driving,doctor,Tauranga,2.6219956300072833,Bethlehem Central
0,driving,primary_school,Tauranga,2.6860888565185723,Bethlehem Central
0,driving,greenspace,Tauranga,0.4471959213401311,Bethlehem Central
0,driving,all,Tauranga,3.570284049526584,Bethlehem Central
0,driving,supermarket,Tauranga,2.4303534303534304,Pyes Pa South
0,driving,ece,Tauranga,1.9937629937629937,Pyes Pa South
0,driving,pharmacy,Tauranga,2.5675675675675675,Pyes Pa South
0,driving,doctor,Tauranga,2.5675675675675675,Pyes Pa South
0,driving,primary_school,Tauranga,4.642411642411642,Pyes Pa South
0,driving,greenspace,Tauranga,2.230769230769231,Pyes Pa South
0,driving,all,Tauranga,4.904365904365904,Pyes Pa South
0,driving,supermarket,Tauranga,1.882608695652174,Greerton South
0,driving,ece,Tauranga,1.8043478260869565,Greerton South
0,driving,pharmacy,Tauranga,1.491304347826087,Greerton South
0,driving,doctor,Tauranga,1.691304347826087,Greerton South
0,driving,primary_school,Tauranga,2.1565217391304348,Greerton South
0,driving,greenspace,Tauranga,0.26956521739130435,Greerton South
0,driving,all,Tauranga,2.1565217391304348,Greerton South
0,driving,supermarket,Tauranga,2.484789644012945,Pyes Pa North
0,driving,ece,Tauranga,1.712621359223301,Pyes Pa North
0,driving,pharmacy,Tauranga,2.3618122977346276,Pyes Pa North
0,driving,doctor,Tauranga,2.3618122977346276,Pyes Pa North
0,driving,primary_school,Tauranga,3.585760517799353,Pyes Pa North
0,driving,greenspace,Tauranga,0.46537216828478967,Pyes Pa North
0,driving,all,Tauranga,3.585760517799353,Pyes Pa North
0,driving,supermarket,Tauranga,1.5667686034658512,Brookfield West
0,driving,ece,Tauranga,0.7380224260958206,Brookfield West
0,driving,pharmacy,Tauranga,1.6982670744138635,Brookfield West
0,driving,doctor,Tauranga,3.759429153924567,Brookfield West
0,driving,primary_school,Tauranga,1.0479102956167177,Brookfield West
0,driving,greenspace,Tauranga,0.2966360856269113,Brookfield West
0,driving,all,Tauranga,3.759429153924567,Brookfield West
0,driving,supermarket,Tauranga,1.7630057803468209,Judea
0,driving,ece,Tauranga,0.5098265895953757,Judea
0,driving,pharmacy,Tauranga,2.13757225433526,Judea
0,driving,doctor,Tauranga,3.4104046242774566,Judea
0,driving,primary_school,Tauranga,2.1861271676300578,Judea
0,driving,greenspace,Tauranga,0.45202312138728323,Judea
0,driving,all,Tauranga,3.4104046242774566,Judea
0,driving,supermarket,Tauranga,3.0930979133226324,Te Reti
0,driving,ece,Tauranga,1.812199036918138,Te Reti
0,driving,pharmacy,Tauranga,3.200642054574639,Te Reti
0,driving,doctor,Tauranga,4.22792937399679,Te Reti
0,driving,primary_school,Tauranga,3.0979133226324236,Te Reti
0,driving,greenspace,Tauranga,0.27929373996789725,Te Reti
0,driving,all,Tauranga,4.22792937399679,Te Reti
0,driving,supermarket,Tauranga,4.105022831050229,Pyes Pa East
0,driving,ece,Tauranga,2.105022831050228,Pyes Pa East
0,driving,pharmacy,Tauranga,4.19634703196347,Pyes Pa East
0,driving,doctor,Tauranga,3.894977168949772,Pyes Pa East
0,driving,primary_school,Tauranga,4.406392694063927,Pyes Pa East
0,driving,greenspace,Tauranga,2.91324200913242,Pyes Pa East
0,driving,all,Tauranga,4.406392694063927,Pyes Pa East
0,driving,supermarket,Tauranga,1.5541401273885351,Brookfield East
0,driving,ece,Tauranga,0.6348195329087049,Brookfield East
0,driving,pharmacy,Tauranga,1.7611464968152866,Brookfield East
0,driving,doctor,Tauranga,4.026539278131635,Brookfield East
0,driving,primary_school,Tauranga,1.4766454352441614,Brookfield East
0,driving,greenspace,Tauranga,0.18259023354564755,Brookfield East
0,driving,all,Tauranga,4.026539278131635,Brookfield East
0,driving,supermarket,Tauranga,1.4825581395348837,Tauranga Hospital
0,driving,ece,Tauranga,0.625,Tauranga Hospital
0,driving,pharmacy,Tauranga,1.2819767441860466,Tauranga Hospital
0,driving,doctor,Tauranga,1.5174418604651163,Tauranga Hospital
0,driving,primary_school,Tauranga,1.6409883720930232,Tauranga Hospital
0,driving,greenspace,Tauranga,0.36773255813953487,Tauranga Hospital
0,driving,all,Tauranga,1.8313953488372092,Tauranga Hospital
0,driving,supermarket,Tauranga,2.34324942791762,Yatton Park
0,driving,ece,Tauranga,1.3409610983981692,Yatton Park
0,driving,pharmacy,Tauranga,2.009153318077803,Yatton Park
0,driving,doctor,Tauranga,1.6933638443935928,Yatton Park
0,driving,primary_school,Tauranga,1.1762013729977117,Yatton Park
0,driving,greenspace,Tauranga,0.0,Yatton Park
0,driving,all,Tauranga,2.490846681922197,Yatton Park
0,driving,supermarket,Tauranga,1.8614906832298137,Tauranga South
0,driving,ece,Tauranga,0.598136645962733,Tauranga South
0,driving,pharmacy,Tauranga,1.2434782608695651,Tauranga South
0,driving,doctor,Tauranga,1.517391304347826,Tauranga South
0,driving,primary_school,Tauranga,1.7503105590062111,Tauranga South
0,driving,greenspace,Tauranga,0.253416149068323,Tauranga South
0,driving,all,Tauranga,2.2490683229813664,Tauranga South
0,driving,supermarket,Tauranga,1.7335733573357335,Hairini
0,driving,ece,Tauranga,1.8217821782178218,Hairini
0,driving,pharmacy,Tauranga,4.216021602160216,Hairini
0,driving,doctor,Tauranga,1.9441944194419443,Hairini
0,driving,primary_school,Tauranga,2.9963996399639963,Hairini
0,driving,greenspace,Tauranga,0.9225922592259226,Hairini
0,driving,all,Tauranga,4.216021602160216,Hairini
0,driving,supermarket,Tauranga,3.4754901960784315,Poike
0,driving,ece,Tauranga,1.4754901960784315,Poike
0,driving,pharmacy,Tauranga,4.4754901960784315,Poike
0,driving,doctor,Tauranga,2.6715686274509802,Poike
0,driving,primary_school,Tauranga,4.196078431372549,Poike
0,driving,greenspace,Tauranga,0.49019607843137253,Poike
0,driving,all,Tauranga,4.4754901960784315,Poike
0,driving,supermarket,Tauranga,3.087912087912088,Ohauiti
0,driving,ece,Tauranga,2.878205128205128,Ohauiti
0,driving,pharmacy,Tauranga,6.101648351648351,Ohauiti
0,driving,doctor,Tauranga,4.477106227106227,Ohauiti
0,driving,primary_school,Tauranga,5.6199633699633695,Ohauiti
0,driving,greenspace,Tauranga,0.5347985347985348,Ohauiti
0,driving,all,Tauranga,6.101648351648351,Ohauiti
0,driving,supermarket,Tauranga,1.7674650698602794,Pacific View
0,driving,ece,Tauranga,1.1966067864271457,Pacific View
0,driving,pharmacy,Tauranga,5.079840319361278,Pacific View
0,driving,doctor,Tauranga,3.025948103792415,Pacific View
0,driving,primary_school,Tauranga,1.7105788423153692,Pacific View
0,driving,greenspace,Tauranga,0.3313373253493014,Pacific View
0,driving,all,Tauranga,5.079840319361278,Pacific View
0,driving,supermarket,Tauranga,4.179353493222107,Maungatapu
0,driving,ece,Tauranga,1.032325338894682,Maungatapu
0,driving,pharmacy,Tauranga,1.451511991657977,Maungatapu
0,driving,doctor,Tauranga,2.818561001042753,Maungatapu
0,driving,primary_school,Tauranga,2.354535974973931,Maungatapu
0,driving,greenspace,Tauranga,1.5630865484880083,Maungatapu
0,driving,all,Tauranga,4.179353493222107,Maungatapu
0,driving,supermarket,Tauranga,3.158366533864542,Welcome Bay West
0,driving,ece,Tauranga,0.8575697211155379,Welcome Bay West
0,driving,pharmacy,Tauranga,2.487051792828685,Welcome Bay West
0,driving,doctor,Tauranga,3.448207171314741,Welcome Bay West
0,driving,primary_school,Tauranga,1.7679282868525896,Welcome Bay West
0,driving,greenspace,Tauranga,0.21613545816733068,Welcome Bay West
0,driving,all,Tauranga,3.585657370517928,Welcome Bay West
0,driving,supermarket,Tauranga,4.190763052208835,Kaitemako (Tauranga City)
0,driving,ece,Tauranga,1.6124497991967872,Kaitemako (Tauranga City)
0,driving,pharmacy,Tauranga,3.429718875502008,Kaitemako (Tauranga City)
0,driving,doctor,Tauranga,2.427710843373494,Kaitemako (Tauranga City)
0,driving,primary_school,Tauranga,3.716867469879518,Kaitemako (Tauranga City)
0,driving,greenspace,Tauranga,1.1184738955823292,Kaitemako (Tauranga City)
0,driving,all,Tauranga,4.190763052208835,Kaitemako (Tauranga City)
0,driving,supermarket,Tauranga,2.5357561547479484,Welcome Bay East
0,driving,ece,Tauranga,1.0351699882766705,Welcome Bay East
0,driving,pharmacy,Tauranga,1.876905041031653,Welcome Bay East
0,driving,doctor,Tauranga,4.015240328253224,Welcome Bay East
0,driving,primary_school,Tauranga,1.6963657678780775,Welcome Bay East
0,driving,greenspace,Tauranga,0.8851113716295428,Welcome Bay East
0,driving,all,Tauranga,4.015240328253224,Welcome Bay East
0,driving,supermarket,Tauranga,4.095595126522961,Welcome Bay South
0,driving,ece,Tauranga,2.6654170571696345,Welcome Bay South
0,driving,pharmacy,Tauranga,3.443298969072165,Welcome Bay South
0,driving,doctor,Tauranga,5.408622305529522,Welcome Bay South
0,driving,primary_school,Tauranga,2.9475164011246484,Welcome Bay South
0,driving,greenspace,Tauranga,1.9793814432989691,Welcome Bay South
0,driving,all,Tauranga,5.408622305529522,Welcome Bay South
0,driving,supermarket,Tauranga,2.0434782608695654,Te Maunga South
0,driving,ece,Tauranga,1.2282608695652173,Te Maunga South
0,driving,pharmacy,Tauranga,3.2934782608695654,Te Maunga South
0,driving,doctor,Tauranga,3.101449275362319,Te Maunga South
0,driving,primary_school,Tauranga,2.46231884057971,Te Maunga South
0,driving,greenspace,Tauranga,0.27753623188405796,Te Maunga South
0,driving,all,Tauranga,3.5521739130434784,Te Maunga South
0,driving,supermarket,Tauranga,16.3502538071066,Baypark-Kairua
0,driving,ece,Tauranga,13.065989847715736,Baypark-Kairua
0,driving,pharmacy,Tauranga,15.319796954314722,Baypark-Kairua
0,driving,doctor,Tauranga,16.289340101522843,Baypark-Kairua
0,driving,primary_school,Tauranga,9.50253807106599,Baypark-Kairua
0,driving,greenspace,Tauranga,19.01015228426396,Baypark-Kairua
0,driving,all,Tauranga,19.01015228426396,Baypark-Kairua
0,driving,supermarket,Tauranga,2.9416745061147695,Palm Beach North
0,driving,ece,Tauranga,0.5569143932267169,Palm Beach North
0,driving,pharmacy,Tauranga,4.628410159924742,Palm Beach North
0,driving,doctor,Tauranga,1.570084666039511,Palm Beach North
0,driving,primary_school,Tauranga,1.3640639698965193,Palm Beach North
0,driving,greenspace,Tauranga,0.13922859830667922,Palm Beach North
0,driving,all,Tauranga,4.628410159924742,Palm Beach North
0,driving,supermarket,Tauranga,2.4771451483560547,Palm Beach South-Gravatt
0,driving,ece,Tauranga,1.2413793103448276,Palm Beach South-Gravatt
0,driving,pharmacy,Tauranga,2.2822774659182037,Palm Beach South-Gravatt
0,driving,doctor,Tauranga,2.011226944667201,Palm Beach South-Gravatt
0,driving,primary_school,Tauranga,2.8123496391339216,Palm Beach South-Gravatt
0,driving,greenspace,Tauranga,0.1740176423416199,Palm Beach South-Gravatt
0,driving,all,Tauranga,3.145148356054531,Palm Beach South-Gravatt
0,driving,supermarket,Tauranga,2.862513426423201,Papamoa Beach North
0,driving,ece,Tauranga,1.3125671321160044,Papamoa Beach North
0,driving,pharmacy,Tauranga,2.2964554242749733,Papamoa Beach North
0,driving,doctor,Tauranga,2.744360902255639,Papamoa Beach North
0,driving,primary_school,Tauranga,2.276047261009667,Papamoa Beach North
0,driving,greenspace,Tauranga,0.2706766917293233,Papamoa Beach North
0,driving,all,Tauranga,3.1149301825993554,Papamoa Beach North
0,driving,supermarket,Tauranga,2.8720379146919433,Doncaster
0,driving,ece,Tauranga,0.790521327014218,Doncaster
0,driving,pharmacy,Tauranga,3.3355450236966826,Doncaster
0,driving,doctor,Tauranga,2.215165876777251,Doncaster
0,driving,primary_school,Tauranga,1.3857819905213271,Doncaster
0,driving,greenspace,Tauranga,0.33175355450236965,Doncaster
0,driving,all,Tauranga,3.4293838862559243,Doncaster
0,driving,supermarket,Tauranga,4.05456570155902,Papamoa Beach South
0,driving,ece,Tauranga,0.49443207126948774,Papamoa Beach South
0,driving,pharmacy,Tauranga,2.2683741648106905,Papamoa Beach South
0,driving,doctor,Tauranga,2.2683741648106905,Papamoa Beach South
0,driving,primary_school,Tauranga,1.4398663697104677,Papamoa Beach South
0,driving,greenspace,Tauranga,0.3028953229398664,Papamoa Beach South
0,driving,all,Tauranga,4.05456570155902,Papamoa Beach South
0,driving,supermarket,Tauranga,3.912028725314183,Wairakei
0,driving,ece,Tauranga,2.5296229802513466,Wairakei
0,driving,pharmacy,Tauranga,3.712746858168761,Wairakei
0,driving,doctor,Tauranga,3.706463195691203,Wairakei
0,driving,primary_school,Tauranga,1.2522441651705565,Wairakei
0,driving,greenspace,Tauranga,0.1570915619389587,Wairakei
0,driving,all,Tauranga,3.9371633752244164,Wairakei
0,driving,supermarket,Tauranga,1.7116953762466003,Motiti
0,driving,ece,Tauranga,1.4324569356300998,Motiti
0,driving,pharmacy,Tauranga,1.6618313689936537,Motiti
0,driving,doctor,Tauranga,1.6618313689936537,Motiti
0,driving,primary_school,Tauranga,1.5530371713508613,Motiti
0,driving,greenspace,Tauranga,0.6645512239347234,Motiti
0,driving,all,Tauranga,1.7116953762466003,Motiti
0,driving,supermarket,Tauranga,2.5482984523390786,all
0,driving,ece,Tauranga,1.3303288779458318,all
0,driving,pharmacy,Tauranga,2.5122449876890607,all
0,driving,doctor,Tauranga,2.5890344706296164,all
0,driving,primary_school,Tauranga,2.1487205416813224,all
0,driving,greenspace,Tauranga,0.646851916989096,all
0,driving,all,Tauranga,3.491997889553289,all
0,driving,supermarket,Hastings,1.21099116781158,Cornwall Park
0,driving,ece,Hastings,0.2718351324828263,Cornwall Park
0,driving,pharmacy,Hastings,1.0431795878312071,Cornwall Park
0,driving,doctor,Hastings,0.7752698724239451,Cornwall Park
0,driving,primary_school,Hastings,1.253189401373896,Cornwall Park
0,driving,greenspace,Hastings,0.040235525024533855,Cornwall Park
0,driving,all,Hastings,1.5191364082433758,Cornwall Park
0,driving,supermarket,Hastings,1.1927083333333333,Parkhaven
0,driving,ece,Hastings,0.5291666666666667,Parkhaven
0,driving,pharmacy,Hastings,1.8114583333333334,Parkhaven
0,driving,doctor,Hastings,2.689583333333333,Parkhaven
0,driving,primary_school,Hastings,1.478125,Parkhaven
0,driving,greenspace,Hastings,0.41770833333333335,Parkhaven
0,driving,all,Hastings,2.689583333333333,Parkhaven
0,driving,supermarket,Hastings,1.2118644067796611,Flaxmere West
0,driving,ece,Hastings,0.28692493946731235,Flaxmere West
0,driving,pharmacy,Hastings,3.526634382566586,Flaxmere West
0,driving,doctor,Hastings,2.6016949152542375,Flaxmere West
0,driving,primary_school,Hastings,1.4164648910411621,Flaxmere West
0,driving,greenspace,Hastings,0.0,Flaxmere West
0,driving,all,Hastings,3.526634382566586,Flaxmere West
0,driving,supermarket,Hastings,0.8665987780040734,Lochain Park
0,driving,ece,Hastings,0.0,Lochain Park
0,driving,pharmacy,Hastings,2.3177189409368637,Lochain Park
